age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
38,admin.,single,secondary,0,4023,0,0,unknown,jun,339,2,0,0,unknown,0
37,management,single,secondary,0,235,0,0,unknown,jun,27,2,0,0,unknown,0
55,admin.,married,secondary,0,994,0,0,unknown,jun,490,2,0,0,unknown,0
36,blue-collar,married,primary,0,409,1,0,unknown,jun,81,3,0,0,unknown,0
47,blue-collar,married,primary,0,4157,0,0,unknown,jun,90,3,0,0,unknown,0
48,services,married,secondary,0,11516,0,0,unknown,jun,399,8,0,0,unknown,0
48,entrepreneur,married,secondary,0,568,0,0,unknown,jun,148,4,0,0,unknown,0
45,blue-collar,married,primary,0,13117,0,0,unknown,jun,42,2,0,0,unknown,0
44,management,married,tertiary,0,13893,0,0,unknown,jun,29,2,0,0,unknown,0
42,admin.,married,secondary,0,105,0,0,unknown,jun,1159,4,0,0,unknown,1
54,retired,married,primary,0,1379,0,0,unknown,jun,136,1,0,0,unknown,0
36,management,married,tertiary,0,1604,1,0,unknown,jun,47,3,0,0,unknown,0
50,management,married,tertiary,0,396,0,0,unknown,jun,62,2,0,0,unknown,0
49,retired,married,primary,0,3478,0,0,unknown,jun,484,5,0,0,unknown,0
48,technician,married,secondary,0,1637,1,0,unknown,jun,305,10,0,0,unknown,0
53,retired,single,secondary,0,1846,0,0,unknown,jun,95,1,0,0,unknown,0
39,management,married,tertiary,0,-190,0,1,unknown,jun,893,8,0,0,unknown,1
54,technician,married,secondary,0,2500,0,0,unknown,jun,62,2,0,0,unknown,0
50,blue-collar,married,primary,0,811,0,0,unknown,jun,103,3,0,0,unknown,0
49,blue-collar,married,primary,0,238,0,0,unknown,jun,204,1,0,0,unknown,0
59,retired,married,primary,0,1930,0,0,unknown,jun,453,1,0,0,unknown,0
60,services,divorced,secondary,0,47,0,0,unknown,jun,360,1,0,0,unknown,0
43,housemaid,divorced,primary,0,0,0,0,unknown,jun,643,1,0,0,unknown,0
53,self-employed,married,tertiary,0,1128,0,0,unknown,jun,29,1,0,0,unknown,0
36,technician,married,tertiary,0,4139,0,0,unknown,jun,175,4,0,0,unknown,0
59,entrepreneur,married,tertiary,0,712,1,0,unknown,jun,109,1,0,0,unknown,0
27,technician,single,unknown,0,555,0,0,unknown,jun,240,9,0,0,unknown,0
38,blue-collar,divorced,secondary,0,2998,1,0,unknown,jun,91,1,0,0,unknown,0
50,management,married,tertiary,0,0,0,0,unknown,jun,916,1,0,0,unknown,0
40,admin.,divorced,secondary,0,1967,1,0,unknown,jun,363,1,0,0,unknown,0
60,blue-collar,married,primary,0,3230,0,0,unknown,jun,281,4,0,0,unknown,0
45,technician,married,secondary,0,3007,0,0,unknown,jun,442,1,0,0,unknown,0
36,blue-collar,single,secondary,0,161,1,0,unknown,jun,196,2,0,0,unknown,0
59,management,married,tertiary,0,1574,0,0,unknown,jun,181,1,0,0,unknown,0
35,blue-collar,married,primary,0,234,0,0,unknown,jun,88,5,0,0,unknown,0
44,blue-collar,married,primary,0,0,0,0,unknown,jun,112,2,0,0,unknown,0
45,entrepreneur,divorced,tertiary,0,1273,1,1,unknown,jun,197,3,0,0,unknown,0
38,blue-collar,married,primary,0,3057,1,0,unknown,jun,133,1,0,0,unknown,0
46,self-employed,married,primary,0,2295,1,0,unknown,jun,138,1,0,0,unknown,0
37,management,married,primary,0,1959,0,0,unknown,jun,439,1,0,0,unknown,0
53,retired,divorced,secondary,0,-24,0,0,unknown,jun,303,1,0,0,unknown,0
44,housemaid,married,secondary,0,192,0,0,unknown,jun,232,2,0,0,unknown,0
59,retired,married,tertiary,0,307,0,1,unknown,jun,63,5,0,0,unknown,0
57,housemaid,married,primary,0,625,0,1,unknown,jun,867,1,0,0,unknown,1
51,retired,married,secondary,0,1435,0,0,unknown,jun,587,1,0,0,unknown,1
41,management,single,tertiary,0,8368,0,0,unknown,jun,179,1,0,0,unknown,0
45,blue-collar,married,unknown,0,2056,0,1,unknown,jun,191,1,0,0,unknown,0
49,technician,single,tertiary,0,2585,0,0,unknown,jun,64,1,0,0,unknown,0
44,blue-collar,married,secondary,0,289,0,0,unknown,jun,300,1,0,0,unknown,0
38,housemaid,married,secondary,0,634,0,0,unknown,jun,105,4,0,0,unknown,0
53,admin.,single,secondary,0,-285,0,1,unknown,jun,328,1,0,0,unknown,0
39,blue-collar,single,secondary,0,393,1,0,unknown,jun,339,1,0,0,unknown,0
50,management,married,unknown,0,8345,0,0,unknown,jun,561,1,0,0,unknown,0
54,management,married,tertiary,0,16843,0,0,unknown,jun,116,1,0,0,unknown,0
60,blue-collar,married,unknown,0,3538,0,0,unknown,jun,261,1,0,0,unknown,0
52,retired,married,unknown,0,293,0,0,unknown,jun,706,1,0,0,unknown,1
58,admin.,married,primary,0,2232,0,0,unknown,jun,219,1,0,0,unknown,0
59,self-employed,married,secondary,0,1986,0,0,unknown,jun,139,1,0,0,unknown,0
51,admin.,single,unknown,0,196,0,0,unknown,jun,98,1,0,0,unknown,0
42,self-employed,divorced,tertiary,0,0,0,0,unknown,jun,694,2,0,0,unknown,0
38,self-employed,single,secondary,1,0,0,0,unknown,jun,68,3,0,0,unknown,0
39,blue-collar,married,secondary,0,7653,0,0,unknown,jun,165,2,0,0,unknown,0
49,services,divorced,secondary,0,725,0,0,unknown,jun,275,2,0,0,unknown,0
37,self-employed,married,secondary,0,883,0,0,unknown,jun,153,1,0,0,unknown,0
54,housemaid,married,unknown,0,4789,0,0,unknown,jun,83,1,0,0,unknown,0
51,blue-collar,married,unknown,0,1137,0,0,unknown,jun,76,1,0,0,unknown,0
42,housemaid,married,primary,1,16,0,0,unknown,jun,79,1,0,0,unknown,0
58,management,married,unknown,0,0,0,0,unknown,jun,145,1,0,0,unknown,0
37,services,divorced,secondary,0,532,1,0,unknown,jun,199,1,0,0,unknown,0
37,admin.,married,unknown,0,463,1,0,unknown,jun,158,1,0,0,unknown,0
45,management,married,tertiary,0,409,0,0,unknown,jun,144,1,0,0,unknown,0
51,housemaid,married,unknown,0,819,0,0,unknown,jun,316,1,0,0,unknown,0
36,self-employed,married,tertiary,0,2517,0,0,unknown,jun,117,2,0,0,unknown,0
43,management,married,tertiary,0,5523,0,0,unknown,jun,78,1,0,0,unknown,0
51,blue-collar,married,primary,0,7080,0,0,unknown,jun,26,1,0,0,unknown,0
42,technician,married,unknown,0,0,0,0,unknown,jun,241,1,0,0,unknown,0
42,blue-collar,married,secondary,0,103,0,0,unknown,jun,95,2,0,0,unknown,0
38,blue-collar,married,secondary,0,361,1,0,unknown,jun,601,1,0,0,unknown,0
60,retired,married,primary,0,6307,1,0,unknown,jun,362,1,0,0,unknown,0
57,housemaid,married,primary,0,58,0,0,unknown,jun,510,1,0,0,unknown,0
57,housemaid,divorced,primary,0,395,0,0,unknown,jun,125,1,0,0,unknown,0
59,retired,single,secondary,0,1150,0,0,unknown,jun,91,1,0,0,unknown,0
57,services,divorced,primary,0,362,0,0,unknown,jun,187,1,0,0,unknown,0
40,technician,married,secondary,0,0,0,0,unknown,jun,420,1,0,0,unknown,0
31,blue-collar,single,secondary,1,-9,1,1,unknown,jun,115,16,0,0,unknown,0
49,entrepreneur,married,tertiary,0,384,0,0,unknown,jun,64,1,0,0,unknown,0
42,self-employed,married,tertiary,0,1202,0,0,unknown,jun,40,1,0,0,unknown,0
39,admin.,single,secondary,0,35,0,0,unknown,jun,242,1,0,0,unknown,0
54,management,married,tertiary,0,69,0,0,unknown,jun,113,1,0,0,unknown,0
52,blue-collar,married,primary,0,1884,0,0,unknown,jun,68,4,0,0,unknown,0
39,services,divorced,secondary,0,2,1,1,unknown,jun,62,1,0,0,unknown,0
46,services,married,secondary,0,379,0,0,unknown,jun,886,2,0,0,unknown,0
51,unknown,married,unknown,0,12,0,0,unknown,jun,45,1,0,0,unknown,0
59,retired,married,unknown,0,1033,0,0,unknown,jun,1199,1,0,0,unknown,1
40,admin.,divorced,secondary,0,6,0,0,unknown,jun,140,1,0,0,unknown,0
58,housemaid,married,secondary,0,4840,0,0,unknown,jun,366,1,0,0,unknown,0
35,services,married,secondary,0,2135,0,0,unknown,jun,436,1,0,0,unknown,0
37,blue-collar,single,primary,0,914,0,0,unknown,jun,72,1,0,0,unknown,0
56,unknown,divorced,primary,0,558,0,0,unknown,jun,119,1,0,0,unknown,0
52,housemaid,married,primary,0,3283,0,0,unknown,jun,553,1,0,0,unknown,0
56,blue-collar,married,secondary,0,1210,0,0,unknown,jun,935,1,0,0,unknown,1
53,technician,married,tertiary,0,431,1,0,unknown,jun,74,1,0,0,unknown,0
45,unknown,married,primary,0,44,0,0,unknown,jun,81,1,0,0,unknown,0
49,management,married,tertiary,0,64,0,0,unknown,jun,586,1,0,0,unknown,1
41,housemaid,single,primary,0,1179,1,0,unknown,jun,950,4,0,0,unknown,0
47,blue-collar,married,secondary,0,303,0,0,unknown,jun,261,1,0,0,unknown,0
50,blue-collar,married,tertiary,0,676,0,0,unknown,jun,159,1,0,0,unknown,0
43,admin.,divorced,secondary,0,57,0,0,unknown,jun,46,1,0,0,unknown,0
40,unemployed,divorced,secondary,0,0,0,0,unknown,jun,473,1,0,0,unknown,0
38,blue-collar,married,primary,0,8637,1,0,unknown,jun,119,1,0,0,unknown,0
35,blue-collar,divorced,unknown,0,164,0,0,unknown,jun,967,2,0,0,unknown,1
36,management,single,tertiary,0,0,0,0,unknown,jun,33,1,0,0,unknown,0
38,services,married,secondary,0,433,0,0,unknown,jun,148,1,0,0,unknown,0
45,management,married,tertiary,0,1866,0,0,unknown,jun,116,7,0,0,unknown,0
58,unknown,married,unknown,0,0,0,0,unknown,jun,464,2,0,0,unknown,0
38,blue-collar,married,secondary,1,-10,0,0,unknown,jun,174,1,0,0,unknown,0
36,blue-collar,married,secondary,0,717,0,0,unknown,jun,63,1,0,0,unknown,0
44,blue-collar,married,secondary,0,594,0,0,unknown,jun,340,1,0,0,unknown,0
58,technician,married,primary,0,139,0,0,unknown,jun,103,1,0,0,unknown,0
51,technician,married,secondary,0,13089,0,0,unknown,jun,247,1,0,0,unknown,0
40,blue-collar,single,primary,0,1780,0,1,unknown,jun,114,1,0,0,unknown,0
23,student,single,secondary,0,1284,1,0,unknown,jun,327,10,0,0,unknown,0
50,blue-collar,married,unknown,0,0,0,0,unknown,jun,249,1,0,0,unknown,0
45,housemaid,divorced,primary,0,544,0,0,unknown,jun,110,1,0,0,unknown,0
49,blue-collar,divorced,secondary,0,1869,0,1,unknown,jun,257,1,0,0,unknown,0
55,retired,married,primary,0,8894,0,0,unknown,jun,262,1,0,0,unknown,0
40,blue-collar,married,secondary,0,11084,0,0,unknown,jun,113,1,0,0,unknown,0
45,technician,divorced,secondary,0,0,1,1,unknown,jun,127,1,0,0,unknown,0
45,self-employed,married,primary,0,750,0,0,unknown,jun,183,9,0,0,unknown,0
48,admin.,married,secondary,0,155,0,0,unknown,jun,222,3,0,0,unknown,0
56,blue-collar,married,secondary,0,0,0,0,unknown,jun,142,2,0,0,unknown,0
41,housemaid,divorced,secondary,0,637,1,1,unknown,jun,678,4,0,0,unknown,0
38,admin.,married,primary,0,464,0,1,unknown,jun,86,2,0,0,unknown,0
59,technician,married,tertiary,0,4445,0,0,unknown,jun,96,7,0,0,unknown,0
25,blue-collar,married,primary,0,-83,1,0,unknown,jun,211,17,0,0,unknown,0
57,housemaid,married,primary,0,2234,0,0,unknown,jun,201,5,0,0,unknown,0
54,admin.,married,secondary,0,1326,1,0,unknown,jun,105,2,0,0,unknown,0
36,services,married,secondary,0,24,1,1,unknown,jun,100,5,0,0,unknown,0
36,unemployed,single,tertiary,0,9019,1,0,unknown,jun,952,3,0,0,unknown,0
36,services,married,secondary,0,2153,0,0,unknown,jun,181,2,0,0,unknown,0
48,management,married,secondary,0,397,0,0,unknown,jun,389,6,0,0,unknown,0
39,retired,married,secondary,0,-160,1,0,unknown,jun,203,4,0,0,unknown,0
32,management,single,tertiary,0,1160,1,1,unknown,jun,450,2,0,0,unknown,0
43,entrepreneur,married,tertiary,0,396,0,0,unknown,jun,105,3,0,0,unknown,0
36,management,married,tertiary,0,336,0,0,unknown,jun,178,7,0,0,unknown,0
59,management,married,tertiary,0,7049,0,0,unknown,jun,647,2,0,0,unknown,0
42,self-employed,married,tertiary,0,2821,0,0,unknown,jun,203,2,0,0,unknown,0
37,admin.,single,secondary,0,1560,1,0,unknown,jun,203,2,0,0,unknown,0
28,technician,single,tertiary,0,-803,1,1,unknown,jun,222,9,0,0,unknown,0
40,services,married,secondary,0,376,1,1,unknown,jun,268,2,0,0,unknown,0
41,management,married,tertiary,0,6204,0,1,unknown,jun,148,2,0,0,unknown,0
44,management,single,tertiary,0,825,1,0,unknown,jun,427,2,0,0,unknown,0
42,blue-collar,married,unknown,0,8600,0,0,unknown,jun,90,9,0,0,unknown,0
41,unknown,single,unknown,0,1259,0,0,unknown,jun,177,8,0,0,unknown,0
55,housemaid,married,primary,0,0,0,0,unknown,jun,306,3,0,0,unknown,0
60,housemaid,married,secondary,0,3587,0,0,unknown,jun,133,2,0,0,unknown,0
48,technician,married,tertiary,0,2369,0,0,unknown,jun,516,2,0,0,unknown,0
58,management,married,tertiary,0,313,0,0,unknown,jun,204,2,0,0,unknown,0
56,retired,married,primary,0,0,0,0,unknown,jun,188,2,0,0,unknown,0
51,retired,married,primary,0,2525,0,0,unknown,jun,184,2,0,0,unknown,0
37,entrepreneur,single,tertiary,0,108,0,0,unknown,jun,157,6,0,0,unknown,0
49,services,single,secondary,0,133,0,0,unknown,jun,319,6,0,0,unknown,0
58,retired,married,primary,0,5092,0,0,unknown,jun,199,6,0,0,unknown,0
36,unemployed,married,secondary,0,1766,0,0,unknown,jun,595,2,0,0,unknown,1
41,entrepreneur,married,secondary,0,2480,1,0,unknown,jun,394,2,0,0,unknown,0
43,retired,married,primary,0,7298,0,0,unknown,jun,36,2,0,0,unknown,0
45,unknown,married,unknown,0,360,0,0,unknown,jun,157,9,0,0,unknown,0
37,management,single,tertiary,0,-119,1,0,unknown,jun,375,11,0,0,unknown,0
39,admin.,single,tertiary,0,23,0,0,unknown,jun,162,3,0,0,unknown,0
36,blue-collar,married,secondary,0,219,0,0,unknown,jun,47,7,0,0,unknown,0
46,unknown,married,primary,0,285,0,0,unknown,jun,215,2,0,0,unknown,0
57,management,married,tertiary,0,1571,0,0,unknown,jun,230,13,0,0,unknown,0
40,services,married,secondary,0,1325,0,0,unknown,jun,150,2,0,0,unknown,0
37,blue-collar,married,primary,0,587,0,0,unknown,jun,126,2,0,0,unknown,0
35,technician,single,tertiary,0,18,1,1,unknown,jun,111,10,0,0,unknown,0
45,services,married,primary,0,116,1,0,unknown,jun,287,3,0,0,unknown,0
56,housemaid,single,primary,0,1,0,0,unknown,jun,83,2,0,0,unknown,0
35,management,married,tertiary,0,810,0,0,unknown,jun,124,4,0,0,unknown,0
54,retired,married,secondary,0,3671,0,0,unknown,jun,67,3,0,0,unknown,0
51,entrepreneur,single,tertiary,1,15,0,0,unknown,jun,104,2,0,0,unknown,0
39,self-employed,married,tertiary,0,0,0,0,unknown,jun,904,4,0,0,unknown,0
38,services,divorced,primary,0,188,0,0,unknown,jun,597,10,0,0,unknown,0
49,admin.,married,secondary,0,1788,1,0,unknown,jun,274,2,0,0,unknown,0
38,blue-collar,single,tertiary,0,797,1,0,unknown,jun,124,4,0,0,unknown,0
32,technician,divorced,secondary,0,2,1,0,unknown,jun,354,17,0,0,unknown,0
57,admin.,married,secondary,0,5888,0,1,unknown,jun,288,3,0,0,unknown,0
41,self-employed,single,tertiary,0,1755,0,0,unknown,jun,152,10,0,0,unknown,0
40,admin.,single,tertiary,0,1248,0,0,unknown,jun,1290,2,0,0,unknown,1
44,blue-collar,married,primary,0,321,1,0,unknown,jun,59,8,0,0,unknown,0
45,services,married,secondary,0,1306,0,0,unknown,jun,125,3,0,0,unknown,0
52,admin.,married,secondary,0,4233,0,0,unknown,jun,158,2,0,0,unknown,0
36,blue-collar,married,secondary,0,1704,0,0,unknown,jun,179,4,0,0,unknown,0
52,unemployed,married,unknown,0,83,1,0,unknown,jun,26,29,0,0,unknown,0
36,admin.,divorced,secondary,0,0,0,0,unknown,jun,203,3,0,0,unknown,0
58,housemaid,married,tertiary,0,497,0,0,unknown,jun,138,5,0,0,unknown,0
43,technician,single,secondary,0,59,1,0,unknown,jun,107,19,0,0,unknown,0
48,blue-collar,married,primary,0,3304,0,0,unknown,jun,409,3,0,0,unknown,0
60,management,married,tertiary,0,79,0,0,unknown,jun,48,3,0,0,unknown,0
29,admin.,single,secondary,0,171,1,0,unknown,jun,83,10,0,0,unknown,0
37,blue-collar,married,primary,1,-142,0,0,unknown,jun,199,3,0,0,unknown,0
40,services,single,secondary,0,316,0,0,unknown,jun,122,5,0,0,unknown,0
31,blue-collar,married,secondary,0,30,1,0,unknown,jun,172,14,0,0,unknown,0
40,blue-collar,married,primary,0,5560,1,0,unknown,jun,93,3,0,0,unknown,0
36,blue-collar,married,primary,0,272,0,0,unknown,jun,222,2,0,0,unknown,0
36,admin.,married,secondary,0,0,0,0,unknown,jun,378,4,0,0,unknown,0
51,blue-collar,married,primary,0,2995,1,0,unknown,jun,93,2,0,0,unknown,0
55,management,married,tertiary,0,10957,0,0,unknown,jun,514,4,0,0,unknown,0
44,technician,married,tertiary,0,1454,0,0,unknown,jun,156,2,0,0,unknown,0
48,admin.,married,secondary,0,13551,0,0,unknown,jun,89,3,0,0,unknown,0
59,retired,single,secondary,0,2432,0,0,unknown,jun,236,2,0,0,unknown,0
47,management,single,tertiary,0,0,0,0,unknown,jun,58,3,0,0,unknown,0
42,blue-collar,married,primary,0,530,0,0,unknown,jun,850,8,0,0,unknown,0
40,technician,married,secondary,0,240,0,0,unknown,jun,68,4,0,0,unknown,0
39,blue-collar,married,unknown,0,2952,1,0,unknown,jun,307,2,0,0,unknown,0
40,blue-collar,divorced,secondary,0,181,0,0,unknown,jun,89,6,0,0,unknown,0
56,technician,married,secondary,0,225,1,0,unknown,jun,71,12,0,0,unknown,0
47,management,married,unknown,0,0,0,0,unknown,jun,77,3,0,0,unknown,0
34,blue-collar,married,secondary,0,352,1,0,unknown,jun,52,3,0,0,unknown,0
38,blue-collar,married,secondary,0,2342,0,0,unknown,jun,136,2,0,0,unknown,0
37,unemployed,single,tertiary,0,1706,0,0,unknown,jun,542,3,0,0,unknown,0
38,blue-collar,single,primary,0,1691,0,0,unknown,jun,265,3,0,0,unknown,0
52,management,divorced,tertiary,0,50,1,0,unknown,jun,84,3,0,0,unknown,0
35,blue-collar,married,secondary,0,728,1,0,unknown,jun,410,16,0,0,unknown,0
31,technician,single,secondary,0,1094,1,0,unknown,jun,93,8,0,0,unknown,0
37,management,single,tertiary,0,8828,0,0,unknown,jun,1010,3,0,0,unknown,1
53,self-employed,divorced,tertiary,0,1841,0,0,unknown,jun,403,5,0,0,unknown,0
45,management,married,tertiary,0,3370,0,0,unknown,jun,36,3,0,0,unknown,0
44,services,single,secondary,0,106,0,0,unknown,jun,109,2,0,0,unknown,0
49,unknown,married,primary,0,142,0,0,unknown,jun,90,3,0,0,unknown,0
37,blue-collar,married,secondary,0,1590,0,0,unknown,jun,305,2,0,0,unknown,0
39,management,married,unknown,0,4800,0,0,unknown,jun,135,3,0,0,unknown,0
55,blue-collar,married,secondary,0,0,0,0,unknown,jun,614,2,0,0,unknown,1
46,services,married,secondary,0,6913,0,0,unknown,jun,781,2,0,0,unknown,0
38,technician,married,tertiary,0,0,0,0,unknown,jun,112,2,0,0,unknown,0
55,admin.,married,secondary,0,3664,0,1,unknown,jun,423,2,0,0,unknown,0
39,services,married,secondary,0,257,1,0,unknown,jun,171,1,0,0,unknown,0
46,blue-collar,married,primary,0,642,0,0,unknown,jun,110,4,0,0,unknown,0
53,retired,married,secondary,0,340,1,0,unknown,jun,138,1,0,0,unknown,0
40,entrepreneur,married,secondary,0,2252,0,0,unknown,jun,144,1,0,0,unknown,0
37,services,married,primary,0,0,1,1,unknown,jun,137,1,0,0,unknown,0
46,management,divorced,secondary,0,270,0,0,unknown,jun,125,1,0,0,unknown,0
55,blue-collar,divorced,primary,0,215,0,0,unknown,jun,202,1,0,0,unknown,0
56,blue-collar,divorced,primary,0,596,0,0,unknown,jun,123,1,0,0,unknown,0
38,blue-collar,divorced,primary,0,0,0,0,unknown,jun,49,2,0,0,unknown,0
49,admin.,divorced,secondary,0,1709,1,0,unknown,jun,106,1,0,0,unknown,0
58,admin.,married,secondary,0,826,0,0,unknown,jun,885,1,0,0,unknown,1
46,management,married,secondary,0,0,0,0,unknown,jun,155,1,0,0,unknown,0
41,services,married,secondary,0,4283,1,0,unknown,jun,112,1,0,0,unknown,0
40,management,married,secondary,0,2596,0,0,unknown,jun,236,1,0,0,unknown,0
56,admin.,married,secondary,0,1290,0,0,unknown,jun,243,1,0,0,unknown,0
45,blue-collar,married,primary,0,714,0,0,unknown,jun,108,1,0,0,unknown,0
44,retired,married,secondary,0,2692,0,0,unknown,jun,583,1,0,0,unknown,0
57,retired,single,secondary,0,5305,0,0,unknown,jun,192,1,0,0,unknown,0
44,blue-collar,married,secondary,0,1671,0,0,unknown,jun,149,1,0,0,unknown,0
35,unemployed,divorced,secondary,0,45,0,0,unknown,jun,40,6,0,0,unknown,0
52,admin.,married,secondary,0,693,0,0,unknown,jun,271,1,0,0,unknown,0
53,housemaid,divorced,secondary,0,292,0,0,unknown,jun,92,2,0,0,unknown,0
47,services,married,secondary,0,440,1,0,unknown,jun,91,1,0,0,unknown,0
35,blue-collar,divorced,primary,0,0,0,0,unknown,jun,200,1,0,0,unknown,0
36,unemployed,married,primary,0,0,0,0,unknown,jun,107,1,0,0,unknown,0
44,services,married,secondary,0,938,0,0,unknown,jun,406,1,0,0,unknown,0
46,technician,married,tertiary,0,53,0,0,unknown,jun,12,3,0,0,unknown,0
57,entrepreneur,married,secondary,0,5657,1,0,unknown,jun,146,1,0,0,unknown,0
39,management,single,secondary,0,120,0,0,unknown,jun,66,1,0,0,unknown,0
59,management,married,tertiary,0,3165,1,0,unknown,jun,278,2,0,0,unknown,0
49,blue-collar,married,tertiary,0,1784,0,0,unknown,jun,753,1,0,0,unknown,0
51,services,married,secondary,0,209,0,0,unknown,jun,93,1,0,0,unknown,0
54,management,married,tertiary,0,292,0,0,unknown,jun,120,1,0,0,unknown,0
43,services,married,secondary,0,0,0,0,unknown,jun,105,1,0,0,unknown,0
45,technician,divorced,secondary,0,29,0,0,unknown,jun,385,1,0,0,unknown,0
36,housemaid,married,secondary,0,2880,0,0,unknown,jun,283,1,0,0,unknown,0
48,technician,married,unknown,0,74,0,0,unknown,jun,181,1,0,0,unknown,0
50,unemployed,married,secondary,0,5164,0,0,unknown,jun,117,5,0,0,unknown,0
39,admin.,married,secondary,0,1221,0,0,unknown,jun,97,1,0,0,unknown,0
36,services,single,primary,0,183,0,0,unknown,jun,167,5,0,0,unknown,0
39,self-employed,married,tertiary,0,2630,0,0,unknown,jun,651,5,0,0,unknown,1
49,blue-collar,married,primary,0,518,1,0,unknown,jun,223,1,0,0,unknown,0
51,housemaid,married,primary,0,2499,0,0,unknown,jun,309,5,0,0,unknown,0
57,blue-collar,married,unknown,0,108,0,0,unknown,jun,98,1,0,0,unknown,0
43,services,married,secondary,0,2478,1,0,unknown,jun,157,1,0,0,unknown,0
53,self-employed,married,tertiary,0,4397,1,0,unknown,jun,252,1,0,0,unknown,0
49,management,married,tertiary,0,-470,1,0,unknown,jun,691,1,0,0,unknown,0
45,housemaid,divorced,primary,0,221,0,0,unknown,jun,93,1,0,0,unknown,0
42,blue-collar,married,secondary,0,273,0,0,unknown,jun,315,1,0,0,unknown,0
37,housemaid,married,secondary,0,187,0,0,unknown,jun,165,1,0,0,unknown,0
57,entrepreneur,married,unknown,0,657,0,0,unknown,jun,344,1,0,0,unknown,0
